V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
0.471546763,0.279136691,0.368633094,0.213633094,0.421870504,0.735179856,0.387877698,0.567410072,0.403489209,0.345935252,0.661618705,0.627014388,0.436402878,0.576942446,0.379568345,0.471079137,0.55794964,0.483417266,0.368417266,0.655395683,0.474748201,0.317625899,0.397553957,0.466330935,0.31881295,0.411043165,0.406978417,0.487553957,0.476690647,0.482697842,0.49442446,0.357302158,0.377589928,0.615647482,0.669352518,0.731582734,0.645611511,0.407374101,0.358345324,0.359460432,0.262446043,0.73381295,0.246079137,0.388884892,0.563417266,0.353956835,0.263309353,0.329496403,0.306834532,R4
0.453649025,0.301448468,0.396852368,0.180835655,0.395236769,0.743899721,0.372952646,0.596155989,0.432924791,0.347520891,0.70637883,0.656211699,0.44718663,0.605487465,0.40643454,0.499916435,0.516963788,0.442590529,0.353481894,0.619192201,0.510501393,0.352451253,0.423816156,0.494428969,0.339052925,0.418272981,0.395877437,0.488077994,0.496880223,0.501002786,0.480501393,0.327548747,0.383899721,0.658635097,0.712562674,0.778077994,0.679052925,0.398941504,0.382451253,0.327688022,0.263231198,0.707103064,0.263927577,0.416935933,0.531420613,0.341504178,0.223398329,0.293593315,0.276852368,R4
0.514242424,0.27043771,0.393299663,0.148653199,0.416161616,0.790606061,0.324208754,0.568653199,0.431582492,0.307272727,0.698552189,0.692525253,0.433838384,0.621414141,0.415488215,0.485656566,0.510572391,0.444309764,0.318956229,0.648451178,0.513501684,0.345959596,0.427979798,0.521144781,0.3196633,0.418249158,0.363400673,0.496397306,0.491212121,0.498148148,0.438047138,0.318552189,0.344410774,0.693804714,0.735656566,0.788484848,0.717676768,0.368855219,0.365824916,0.277474747,0.200841751,0.764579125,0.219494949,0.374612795,0.572861953,0.296632997,0.217508418,0.272053872,0.280538721,R4
0.433390244,0.307609756,0.39304878,0.266560976,0.422731707,0.739804878,0.417731707,0.634146341,0.443512195,0.383756098,0.669682927,0.630243902,0.428487805,0.571926829,0.500292683,0.478585366,0.44004878,0.377707317,0.399,0.584146341,0.484219512,0.35702439,0.407487805,0.55797561,0.349365854,0.486609756,0.447609756,0.588804878,0.444341463,0.477292683,0.541414634,0.37202439,0.419219512,0.634634146,0.681170732,0.739390244,0.647073171,0.434487805,0.400804878,0.342658537,0.267219512,0.714170732,0.250195122,0.394682927,0.557170732,0.383414634,0.303902439,0.362439024,0.255170732,R4
0.443091787,0.283246377,0.368830918,0.194241546,0.392550725,0.771671498,0.385004831,0.598,0.426695652,0.344502415,0.690376812,0.643072464,0.419729469,0.574608696,0.419874396,0.482115942,0.527140097,0.442811594,0.361429952,0.633874396,0.478,0.332057971,0.39047343,0.507024155,0.349410628,0.416347826,0.405613527,0.513864734,0.45915942,0.467826087,0.490115942,0.35094686,0.377555556,0.638724638,0.690318841,0.755198068,0.665381643,0.399429952,0.369130435,0.34131401,0.261256039,0.721091787,0.253236715,0.403642512,0.545951691,0.353719807,0.251207729,0.316521739,0.295603865,R4
0.536666667,0.311666667,0.384423077,0.284871795,0.432435897,0.779679487,0.378012821,0.590641026,0.423461538,0.367051282,0.675961538,0.666153846,0.431474359,0.603076923,0.519807692,0.418012821,0.451794872,0.398782051,0.364551282,0.625576923,0.487435897,0.338653846,0.409358974,0.552820513,0.403525641,0.452371795,0.411089744,0.58224359,0.442435897,0.476538462,0.497628205,0.354871795,0.384102564,0.658461538,0.699551282,0.741410256,0.677884615,0.405576923,0.383012821,0.312115385,0.236666667,0.73775641,0.229871795,0.38275641,0.565961538,0.342948718,0.285897436,0.319230769,0.231730769,RR
0.473809524,0.304821429,0.397142857,0.260833333,0.418333333,0.779166667,0.38452381,0.614940476,0.450535714,0.355714286,0.693869048,0.675,0.440119048,0.614345238,0.505714286,0.456488095,0.445059524,0.387380952,0.369404762,0.589821429,0.511666667,0.369702381,0.428392857,0.56422619,0.348333333,0.4775,0.42077381,0.582321429,0.452142857,0.48327381,0.509761905,0.344642857,0.404345238,0.675654762,0.716071429,0.762916667,0.684345238,0.416011905,0.406785714,0.300654762,0.241607143,0.720178571,0.23875,0.394345238,0.553690476,0.347619048,0.275,0.335714286,0.23797619,RR
0.429673203,0.312352941,0.388431373,0.30248366,0.414640523,0.763856209,0.407712418,0.630130719,0.427581699,0.380915033,0.689607843,0.649673203,0.42130719,0.581176471,0.531764706,0.461568627,0.426339869,0.361830065,0.392222222,0.580392157,0.490065359,0.358823529,0.401830065,0.577254902,0.369411765,0.483006536,0.436535948,0.599934641,0.434640523,0.464052288,0.53254902,0.369738562,0.411045752,0.659215686,0.699934641,0.759803922,0.670392157,0.420784314,0.404052288,0.322026144,0.261699346,0.705816993,0.253594771,0.407124183,0.541437908,0.371895425,0.271895425,0.351633987,0.246601307,RR
0.481602564,0.293525641,0.395833333,0.272884615,0.42275641,0.782692308,0.381410256,0.614166667,0.442307692,0.354294872,0.690512821,0.665512821,0.435897436,0.604102564,0.509294872,0.46525641,0.434487179,0.378717949,0.370512821,0.593205128,0.503333333,0.365512821,0.424551282,0.569615385,0.356538462,0.475128205,0.41974359,0.582435897,0.448974359,0.474679487,0.503846154,0.349679487,0.394487179,0.675192308,0.711282051,0.754871795,0.686410256,0.410961538,0.399230769,0.298910256,0.230384615,0.736410256,0.233076923,0.383076923,0.566666667,0.348076923,0.293589744,0.333333333,0.24025641,RR
0.53072,0.3224,0.40192,0.2908,0.44128,0.78776,0.39336,0.61608,0.43552,0.38504,0.67072,0.6544,0.44224,0.60296,0.53664,0.43712,0.42304,0.37312,0.3836,0.602,0.49128,0.35176,0.4248,0.57368,0.39512,0.4668,0.43176,0.60224,0.45112,0.4844,0.51672,0.35784,0.40296,0.65488,0.69456,0.7352,0.66648,0.42544,0.40168,0.31592,0.24272,0.73136,0.2316,0.3804,0.5696,0.3584,0.3104,0.3328,0.22496,RR
0.482774194,0.294322581,0.397935484,0.268064516,0.421806452,0.785096774,0.378322581,0.616387097,0.44283871,0.352129032,0.692193548,0.665096774,0.436774194,0.604451613,0.506903226,0.468967742,0.433870968,0.378387097,0.368387097,0.595677419,0.504,0.368064516,0.427935484,0.57083871,0.357870968,0.470967742,0.417935484,0.577419355,0.452387097,0.475032258,0.500580645,0.348129032,0.392,0.677677419,0.71283871,0.755612903,0.68883871,0.409354839,0.399096774,0.295612903,0.226967742,0.739096774,0.230451613,0.381096774,0.568387097,0.345806452,0.294193548,0.330322581,0.237870968,RR
0.480875,0.30475,0.396625,0.2613125,0.421,0.7733125,0.3828125,0.615375,0.4490625,0.3555625,0.692625,0.6715625,0.4395625,0.6111875,0.4969375,0.4605625,0.4495625,0.3920625,0.3681875,0.5920625,0.51,0.3669375,0.428,0.55825,0.3485,0.4765625,0.41975,0.5743125,0.454625,0.4855,0.50675,0.3450625,0.400875,0.6744375,0.7145625,0.761375,0.683625,0.41575,0.4055,0.30125,0.239375,0.7243125,0.237625,0.391125,0.5574375,0.3475,0.27625,0.33125,0.2403125,RR
0.462797619,0.284047619,0.387619048,0.251964286,0.420059524,0.782738095,0.392619048,0.609761905,0.423630952,0.366964286,0.670595238,0.65577381,0.416845238,0.581904762,0.502797619,0.459642857,0.45702381,0.387678571,0.376369048,0.59625,0.488511905,0.347380952,0.402797619,0.570357143,0.34875,0.477202381,0.423571429,0.608154762,0.439285714,0.471190476,0.509761905,0.360178571,0.393392857,0.655595238,0.695357143,0.745654762,0.675535714,0.405297619,0.377559524,0.319345238,0.235357143,0.744821429,0.238869048,0.38047619,0.5725,0.358333333,0.303571429,0.347619048,0.295654762,RR
0.512205882,0.299632353,0.399485294,0.261764706,0.420294118,0.776838235,0.373455882,0.591176471,0.432058824,0.363014706,0.692132353,0.678014706,0.441617647,0.618676471,0.507426471,0.444779412,0.448823529,0.392647059,0.359485294,0.604117647,0.512132353,0.352720588,0.428823529,0.555367647,0.377352941,0.462647059,0.406985294,0.586985294,0.456838235,0.487867647,0.490514706,0.336397059,0.389852941,0.675220588,0.715955882,0.757941176,0.692058824,0.399411765,0.385735294,0.302279412,0.233455882,0.734411765,0.241617647,0.391029412,0.559044118,0.338235294,0.285294118,0.316176471,0.245147059,RR
0.536666667,0.311666667,0.384423077,0.284871795,0.432435897,0.779679487,0.378012821,0.590641026,0.423461538,0.367051282,0.675961538,0.666153846,0.431474359,0.603076923,0.519807692,0.418012821,0.451794872,0.398782051,0.364551282,0.625576923,0.487435897,0.338653846,0.409358974,0.552820513,0.403525641,0.452371795,0.411089744,0.58224359,0.442435897,0.476538462,0.497628205,0.354871795,0.384102564,0.658461538,0.699551282,0.741410256,0.677884615,0.405576923,0.383012821,0.312115385,0.236666667,0.73775641,0.229871795,0.38275641,0.565961538,0.342948718,0.285897436,0.319230769,0.231730769,RR
0.455354839,0.283870968,0.390064516,0.26516129,0.423290323,0.775612903,0.396322581,0.614709677,0.420516129,0.367935484,0.667483871,0.649419355,0.416645161,0.577032258,0.500967742,0.464064516,0.454580645,0.386580645,0.380580645,0.593290323,0.487419355,0.349935484,0.404580645,0.57083871,0.339354839,0.48316129,0.428387097,0.608645161,0.440709677,0.470129032,0.515225806,0.364193548,0.396516129,0.651354839,0.689290323,0.738645161,0.670064516,0.41083871,0.380516129,0.321612903,0.235806452,0.745935484,0.235032258,0.376580645,0.576387097,0.361935484,0.312258065,0.356129032,0.298258065,RR
0.455384615,0.288461538,0.391923077,0.263717949,0.423076923,0.777051282,0.400192308,0.617179487,0.423525641,0.371987179,0.668653846,0.646730769,0.420384615,0.578141026,0.501217949,0.465897436,0.454551282,0.385192308,0.384551282,0.590576923,0.488653846,0.352564103,0.406474359,0.571666667,0.340769231,0.481410256,0.432051282,0.608653846,0.442628205,0.473525641,0.518269231,0.363397436,0.400384615,0.649358974,0.688717949,0.739294872,0.666923077,0.414615385,0.383782051,0.325064103,0.24025641,0.741794872,0.239102564,0.379230769,0.574230769,0.366025641,0.312820513,0.356410256,0.297115385,RR
0.419255814,0.315534884,0.405069767,0.219767442,0.395116279,0.751627907,0.407069767,0.646139535,0.461627907,0.381581395,0.69255814,0.661255814,0.44055814,0.60344186,0.472976744,0.484930233,0.457534884,0.397023256,0.375255814,0.580790698,0.509348837,0.355534884,0.442604651,0.552651163,0.360093023,0.46027907,0.435255814,0.579534884,0.467116279,0.487255814,0.524976744,0.343302326,0.421534884,0.656093023,0.706232558,0.76172093,0.666,0.42572093,0.406465116,0.32427907,0.265627907,0.701116279,0.25144186,0.408232558,0.539906977,0.370232558,0.295813953,0.337674419,0.241813953,RR
0.405458515,0.354323144,0.390786026,0.270873362,0.411877729,0.765720524,0.425676856,0.657248908,0.450349345,0.395895197,0.692227074,0.628165939,0.425371179,0.567991266,0.495021834,0.477860262,0.458558952,0.382183406,0.405982533,0.588384279,0.492445415,0.370087336,0.416244541,0.563886463,0.354628821,0.475851528,0.458078603,0.581179039,0.444759825,0.470917031,0.552227074,0.373842795,0.429650655,0.658995633,0.703187773,0.772925764,0.662838428,0.435938865,0.423406114,0.331266376,0.280218341,0.684279476,0.275895197,0.422489083,0.528122271,0.391703057,0.266375546,0.36069869,0.258384279,RR
0.475526316,0.300833333,0.411842105,0.232587719,0.420701754,0.76127193,0.387105263,0.631578947,0.452149123,0.363026316,0.684342105,0.667061404,0.446973684,0.613377193,0.4725,0.484692982,0.455877193,0.398070175,0.370219298,0.586052632,0.511403509,0.359736842,0.444473684,0.553508772,0.330964912,0.468070175,0.425263158,0.569035088,0.477368421,0.502894737,0.510701754,0.340219298,0.408552632,0.658991228,0.70245614,0.749824561,0.666710526,0.429385965,0.40877193,0.308640351,0.240087719,0.728859649,0.220964912,0.378464912,0.568947368,0.350877193,0.290350877,0.333333333,0.244868421,RR
0.480452489,0.32479638,0.392760181,0.282714932,0.423122172,0.776923077,0.388144796,0.619366516,0.446606335,0.37520362,0.69199095,0.674932127,0.433665158,0.609502262,0.50561086,0.443484163,0.444027149,0.395022624,0.367013575,0.597013575,0.507239819,0.346651584,0.431447964,0.566470588,0.37959276,0.465248869,0.424298643,0.590497738,0.449140271,0.475384615,0.508687783,0.349140271,0.400135747,0.678325792,0.719230769,0.768325792,0.686968326,0.414751131,0.408914027,0.302171946,0.245520362,0.715384615,0.247828054,0.400497738,0.548235294,0.35520362,0.284162896,0.320361991,0.23321267,RR
0.433333333,0.305833333,0.389294872,0.288525641,0.387564103,0.771410256,0.373782051,0.610705128,0.42,0.348910256,0.720961538,0.678717949,0.40724359,0.591282051,0.511089744,0.451410256,0.4575,0.385,0.351089744,0.598717949,0.506410256,0.363589744,0.404679487,0.578141026,0.376987179,0.458846154,0.402948718,0.590641026,0.440064103,0.462884615,0.489102564,0.345320513,0.381474359,0.690512821,0.727051282,0.781025641,0.707051282,0.388525641,0.387820513,0.288269231,0.227115385,0.732564103,0.239615385,0.396282051,0.551346154,0.342948718,0.257692308,0.317948718,0.291730769,RR
0.457179487,0.283717949,0.388653846,0.264102564,0.423012821,0.777884615,0.398525641,0.61474359,0.418141026,0.369551282,0.665448718,0.64724359,0.416282051,0.57525641,0.498076923,0.463525641,0.460192308,0.389294872,0.382115385,0.595320513,0.484294872,0.347692308,0.403076923,0.569615385,0.340512821,0.480833333,0.429294872,0.60775641,0.440641026,0.472115385,0.516089744,0.365384615,0.396538462,0.646794872,0.686153846,0.736794872,0.666538462,0.411730769,0.378012821,0.325128205,0.236217949,0.748205128,0.233589744,0.374166667,0.579166667,0.364102564,0.312820513,0.356410256,0.302884615,RR
0.414491525,0.341779661,0.378305085,0.311440678,0.411525424,0.778559322,0.400508475,0.633389831,0.415762712,0.38279661,0.698983051,0.653474576,0.404322034,0.570762712,0.516101695,0.448389831,0.45559322,0.38279661,0.385,0.61440678,0.48940678,0.345677966,0.410169492,0.573220339,0.370932203,0.466525424,0.434661017,0.597457627,0.428813559,0.445169492,0.532372881,0.377881356,0.405423729,0.686864407,0.719067797,0.784237288,0.695847458,0.406355932,0.406355932,0.297627119,0.248983051,0.705423729,0.254067797,0.412711864,0.533813559,0.363559322,0.245762712,0.354237288,0.254152542,RR
0.477252747,0.314725275,0.393406593,0.317472527,0.45956044,0.813846154,0.385934066,0.633516484,0.424725275,0.37043956,0.665384615,0.668791209,0.410659341,0.586703297,0.532197802,0.44989011,0.421538462,0.369450549,0.382527473,0.587142857,0.492857143,0.351098901,0.418681319,0.614725275,0.324065934,0.500879121,0.436043956,0.628681319,0.437252747,0.465274725,0.52032967,0.376263736,0.393406593,0.690879121,0.716373626,0.767582418,0.693406593,0.42,0.416593407,0.278571429,0.209450549,0.752637363,0.217692308,0.363076923,0.587582418,0.354945055,0.287912088,0.349450549,0.282967033,RR
0.463589109,0.316559406,0.390915842,0.239356436,0.433490099,0.784430693,0.386064356,0.640742574,0.456955446,0.363465347,0.681584158,0.671262376,0.425148515,0.598267327,0.488539604,0.478292079,0.443044554,0.388069307,0.373292079,0.585569307,0.496806931,0.350742574,0.419727723,0.565544554,0.337821782,0.48009901,0.426608911,0.568019802,0.455841584,0.479108911,0.516534653,0.360247525,0.400074257,0.686287129,0.726262376,0.786757426,0.68950495,0.419752475,0.419554455,0.291534653,0.237351485,0.719133663,0.239059406,0.393292079,0.554232673,0.353217822,0.243564356,0.322277228,0.248168317,RR
0.426666667,0.318873239,0.412910798,0.208169014,0.400798122,0.753615023,0.403615023,0.650751174,0.470140845,0.381079812,0.694976526,0.664460094,0.446525822,0.610187793,0.469812207,0.495492958,0.452816901,0.393239437,0.37657277,0.573286385,0.518215962,0.361830986,0.451877934,0.555586854,0.347605634,0.46314554,0.437276995,0.58056338,0.475070423,0.494788732,0.524647887,0.338779343,0.424647887,0.669061033,0.716384977,0.770751174,0.673896714,0.427840376,0.415962441,0.312488263,0.257840376,0.703615023,0.251173709,0.405539906,0.543286385,0.36713615,0.292018779,0.336150235,0.243192488,RR
0.473125,0.29328125,0.381302083,0.315052083,0.409739583,0.749427083,0.399166667,0.611927083,0.411354167,0.378489583,0.684375,0.653645833,0.404791667,0.572083333,0.55328125,0.43421875,0.430833333,0.360885417,0.381666667,0.5896875,0.478229167,0.340260417,0.37703125,0.5765625,0.401041667,0.478541667,0.4259375,0.62921875,0.416145833,0.46171875,0.519114583,0.36953125,0.397552083,0.645833333,0.683958333,0.731875,0.66609375,0.411875,0.381666667,0.324427083,0.24609375,0.73265625,0.23140625,0.385416667,0.5634375,0.3625,0.296875,0.351041667,0.263802083,RR
0.480636364,0.328181818,0.398409091,0.279590909,0.421,0.775227273,0.389590909,0.623727273,0.452045455,0.378136364,0.695727273,0.674818182,0.438318182,0.613045455,0.510181818,0.448,0.436181818,0.388363636,0.3685,0.589136364,0.511772727,0.352863636,0.435227273,0.568727273,0.383454545,0.466545455,0.426045455,0.592181818,0.453045455,0.478954545,0.509727273,0.345409091,0.404,0.680590909,0.721863636,0.769909091,0.687545455,0.416954545,0.413272727,0.301863636,0.248363636,0.710681818,0.252227273,0.404318182,0.544590909,0.356818182,0.286363636,0.318181818,0.229545455,RR
0.433811659,0.316457399,0.388789238,0.276636771,0.421659193,0.767174888,0.394304933,0.618744395,0.413273543,0.379058296,0.677578475,0.65955157,0.41264574,0.58161435,0.516681614,0.452735426,0.445560538,0.379865471,0.379147982,0.608834081,0.488161435,0.343318386,0.409237668,0.572690583,0.354977578,0.479058296,0.423946188,0.594618834,0.442825112,0.470807175,0.523901345,0.37044843,0.40103139,0.658430493,0.700941704,0.766143498,0.675156951,0.409192825,0.38941704,0.317309417,0.25264574,0.716278027,0.240224215,0.400044843,0.54632287,0.356950673,0.251121076,0.347085202,0.253632287,RR
0.416219931,0.322439863,0.384295533,0.320893471,0.410824742,0.756323024,0.418247423,0.627182131,0.398831615,0.391649485,0.675532646,0.624501718,0.408556701,0.553642612,0.535085911,0.449656357,0.440309278,0.365738832,0.399896907,0.610893471,0.468728522,0.354054983,0.395429553,0.570618557,0.385876289,0.480378007,0.440721649,0.603814433,0.427628866,0.454123711,0.544261168,0.387594502,0.411134021,0.638178694,0.679175258,0.740996564,0.659140893,0.41395189,0.379656357,0.338109966,0.262164948,0.71838488,0.246872852,0.398487973,0.550927835,0.380068729,0.288659794,0.372508591,0.26371134,RR
0.421220472,0.354488189,0.407637795,0.224566929,0.397716535,0.727559055,0.411574803,0.653267717,0.469370079,0.38,0.710511811,0.643110236,0.44019685,0.590905512,0.461692913,0.487637795,0.480511811,0.404724409,0.390590551,0.584370079,0.513661417,0.372322835,0.428070866,0.539685039,0.343661417,0.438897638,0.448740157,0.563385827,0.472559055,0.492913386,0.539173228,0.349173228,0.433385827,0.670590551,0.71476378,0.776496063,0.667283465,0.442992126,0.438031496,0.313267717,0.268897638,0.686338583,0.256653543,0.413582677,0.534173228,0.37519685,0.254330709,0.348818898,0.265472441,RR
0.432920354,0.315132743,0.387876106,0.277345133,0.420840708,0.76880531,0.394070796,0.616150442,0.41199115,0.378097345,0.677610619,0.660575221,0.412566372,0.582389381,0.51840708,0.450265487,0.445707965,0.379955752,0.378716814,0.60960177,0.488097345,0.343495575,0.408274336,0.572566372,0.355663717,0.478938053,0.422920354,0.595707965,0.441637168,0.469336283,0.523584071,0.370353982,0.400707965,0.658849558,0.701415929,0.766371681,0.67619469,0.407566372,0.387787611,0.317300885,0.252743363,0.716061947,0.241061947,0.401017699,0.545353982,0.35619469,0.250442478,0.347787611,0.254380531,RR
0.433811659,0.316457399,0.388789238,0.276636771,0.421659193,0.767174888,0.394304933,0.618744395,0.413273543,0.379058296,0.677578475,0.65955157,0.41264574,0.58161435,0.516681614,0.452735426,0.445560538,0.379865471,0.379147982,0.608834081,0.488161435,0.343318386,0.409237668,0.572690583,0.354977578,0.479058296,0.423946188,0.594618834,0.442825112,0.470807175,0.523901345,0.37044843,0.40103139,0.658430493,0.700941704,0.766143498,0.675156951,0.409192825,0.38941704,0.317309417,0.25264574,0.716278027,0.240224215,0.400044843,0.54632287,0.356950673,0.251121076,0.347085202,0.253632287,RR
0.418491228,0.323964912,0.396561404,0.314491228,0.423298246,0.779017544,0.403263158,0.636807018,0.416736842,0.379929825,0.685473684,0.646035088,0.415508772,0.574315789,0.539789474,0.46045614,0.421929825,0.355964912,0.395087719,0.592596491,0.493403509,0.369754386,0.416385965,0.597087719,0.349087719,0.488140351,0.441263158,0.616736842,0.436105263,0.456210526,0.537649123,0.377087719,0.411649123,0.675789474,0.705614035,0.762,0.683719298,0.416736842,0.406842105,0.301859649,0.241614035,0.720666667,0.240596491,0.394350877,0.554175439,0.366315789,0.281403509,0.371929825,0.258736842,RR
0.404938272,0.350699588,0.389753086,0.28781893,0.417407407,0.762427984,0.428765432,0.65436214,0.448477366,0.398559671,0.688683128,0.632427984,0.424773663,0.570493827,0.502304527,0.472798354,0.452510288,0.379259259,0.407695473,0.578518519,0.493909465,0.368395062,0.413333333,0.56781893,0.347983539,0.491234568,0.459588477,0.590411523,0.440699588,0.473744856,0.55526749,0.37526749,0.431934156,0.655226337,0.701069959,0.772057613,0.658806584,0.439382716,0.424773663,0.335514403,0.284115226,0.681893004,0.278271605,0.42345679,0.527572016,0.394650206,0.266666667,0.362139918,0.261358025,RR
0.447862595,0.314198473,0.388473282,0.336870229,0.406870229,0.753740458,0.416412214,0.636641221,0.420687023,0.384961832,0.691450382,0.640229008,0.411908397,0.567862595,0.550076336,0.44648855,0.430229008,0.356030534,0.397862595,0.578091603,0.480839695,0.358473282,0.390076336,0.579541985,0.389541985,0.48389313,0.445648855,0.629236641,0.420992366,0.459541985,0.541374046,0.375496183,0.417480916,0.651984733,0.687099237,0.735877863,0.662748092,0.428167939,0.403129771,0.320152672,0.250076336,0.72259542,0.234503817,0.387175573,0.562061069,0.377862595,0.303816794,0.369465649,0.269160305,RR
0.467566138,0.301164021,0.391534392,0.315343915,0.416137566,0.74978836,0.408253968,0.623121693,0.418624339,0.381798942,0.68026455,0.64047619,0.415502646,0.570899471,0.543439153,0.45037037,0.42978836,0.359206349,0.392962963,0.587301587,0.479259259,0.351428571,0.391375661,0.573862434,0.380846561,0.485185185,0.437989418,0.621269841,0.428042328,0.47010582,0.532222222,0.371957672,0.41010582,0.638571429,0.677407407,0.725873016,0.654338624,0.426455026,0.392010582,0.32952381,0.24989418,0.730846561,0.228148148,0.38010582,0.569312169,0.370899471,0.306878307,0.362962963,0.262222222,RR
0.536666667,0.311666667,0.384423077,0.284871795,0.432435897,0.779679487,0.378012821,0.590641026,0.423461538,0.367051282,0.675961538,0.666153846,0.431474359,0.603076923,0.519807692,0.418012821,0.451794872,0.398782051,0.364551282,0.625576923,0.487435897,0.338653846,0.409358974,0.552820513,0.403525641,0.452371795,0.411089744,0.58224359,0.442435897,0.476538462,0.497628205,0.354871795,0.384102564,0.658461538,0.699551282,0.741410256,0.677884615,0.405576923,0.383012821,0.312115385,0.236666667,0.73775641,0.229871795,0.38275641,0.565961538,0.342948718,0.285897436,0.319230769,0.231730769,RR
0.435545852,0.318427948,0.389868996,0.286113537,0.420960699,0.757729258,0.395545852,0.61860262,0.412489083,0.381048035,0.680742358,0.65768559,0.414497817,0.581746725,0.520917031,0.451572052,0.441135371,0.376943231,0.380873362,0.602227074,0.490960699,0.347292576,0.406768559,0.571179039,0.361135371,0.479912664,0.424847162,0.595764192,0.442227074,0.470611354,0.52419214,0.369563319,0.40209607,0.661222707,0.702401747,0.765764192,0.677030568,0.409257642,0.391572052,0.3169869,0.254279476,0.713449782,0.245633188,0.403624454,0.543362445,0.358515284,0.253275109,0.346724891,0.25371179,RR
0.40420354,0.355,0.39,0.270221239,0.41380531,0.764646018,0.427389381,0.657610619,0.45119469,0.396946903,0.689867257,0.626814159,0.425442478,0.567035398,0.493230088,0.477654867,0.459734513,0.383849558,0.407654867,0.588495575,0.491637168,0.368938053,0.415884956,0.563185841,0.351902655,0.476238938,0.46,0.581504425,0.444380531,0.47079646,0.554380531,0.375353982,0.430884956,0.657522124,0.70199115,0.772300885,0.660973451,0.437699115,0.424380531,0.332876106,0.281504425,0.683539823,0.276504425,0.422477876,0.528362832,0.393362832,0.267256637,0.362831858,0.258982301,RR
0.415523013,0.34167364,0.408200837,0.245523013,0.412468619,0.751506276,0.420920502,0.654435146,0.460376569,0.396401674,0.68790795,0.640209205,0.4441841,0.591757322,0.490669456,0.485606695,0.444058577,0.381757322,0.400125523,0.579121339,0.506108787,0.366401674,0.438702929,0.557782427,0.348535565,0.469121339,0.454686192,0.58376569,0.465146444,0.483933054,0.54916318,0.358828452,0.437029289,0.655104603,0.701213389,0.762008368,0.657364017,0.442301255,0.426443515,0.33041841,0.280962343,0.681882845,0.264686192,0.41916318,0.529288703,0.382845188,0.283682008,0.358995816,0.232761506,RR
0.430614754,0.327581967,0.39204918,0.249221311,0.41545082,0.744221311,0.41147541,0.639754098,0.437663934,0.389385246,0.676352459,0.633770492,0.427663934,0.57397541,0.466885246,0.478032787,0.472459016,0.406106557,0.389262295,0.60942623,0.48795082,0.340614754,0.424713115,0.538319672,0.35397541,0.458688525,0.442745902,0.567008197,0.457868852,0.474959016,0.535409836,0.367295082,0.416147541,0.641885246,0.687090164,0.748155738,0.654303279,0.429303279,0.40204918,0.336803279,0.270778689,0.703278689,0.250983607,0.404836066,0.543647541,0.375409836,0.286885246,0.353278689,0.245327869,RR
0.456559633,0.308807339,0.399770642,0.293669725,0.40793578,0.742293578,0.409678899,0.63059633,0.43059633,0.383394495,0.688623853,0.642614679,0.424036697,0.578899083,0.530917431,0.462110092,0.433211009,0.362477064,0.391376147,0.581284404,0.488394495,0.357201835,0.401605505,0.567247706,0.376926606,0.478348624,0.438715596,0.609449541,0.441192661,0.479541284,0.532981651,0.36293578,0.417247706,0.638486239,0.681284404,0.732293578,0.651513761,0.432018349,0.400412844,0.332201835,0.260183486,0.716697248,0.234266055,0.39,0.558165138,0.372018349,0.298165138,0.356880734,0.255183486,RR
0.468102564,0.297435897,0.390820513,0.306461538,0.411230769,0.751897436,0.404512821,0.622051282,0.421025641,0.379538462,0.685025641,0.646974359,0.413384615,0.573692308,0.54174359,0.452153846,0.432102564,0.359487179,0.387692308,0.585025641,0.481948718,0.349487179,0.390358974,0.574051282,0.382769231,0.485128205,0.433487179,0.622051282,0.427487179,0.471692308,0.526512821,0.367384615,0.407230769,0.642410256,0.682153846,0.731333333,0.658974359,0.422205128,0.390051282,0.326615385,0.248102564,0.731333333,0.229487179,0.381794872,0.567487179,0.367692308,0.301538462,0.355897436,0.265384615,RR
0.440350877,0.329590643,0.390643275,0.304152047,0.421052632,0.739824561,0.433567251,0.627017544,0.412397661,0.403391813,0.66754386,0.610584795,0.429883041,0.560233918,0.491695906,0.462397661,0.473040936,0.394502924,0.41374269,0.599473684,0.476666667,0.350643275,0.405263158,0.533567251,0.360760234,0.477894737,0.456140351,0.589824561,0.446608187,0.47619883,0.555672515,0.380643275,0.429005848,0.626023392,0.671520468,0.731695906,0.64128655,0.434619883,0.392573099,0.355321637,0.276900585,0.708830409,0.262163743,0.40122807,0.552339181,0.393567251,0.301754386,0.377777778,0.286608187,RR
0.414491525,0.341779661,0.378305085,0.311440678,0.411525424,0.778559322,0.400508475,0.633389831,0.415762712,0.38279661,0.698983051,0.653474576,0.404322034,0.570762712,0.516101695,0.448389831,0.45559322,0.38279661,0.385,0.61440678,0.48940678,0.345677966,0.410169492,0.573220339,0.370932203,0.466525424,0.434661017,0.597457627,0.428813559,0.445169492,0.532372881,0.377881356,0.405423729,0.686864407,0.719067797,0.784237288,0.695847458,0.406355932,0.406355932,0.297627119,0.248983051,0.705423729,0.254067797,0.412711864,0.533813559,0.363559322,0.245762712,0.354237288,0.254152542,RR
